Ticker,Company Name,3/31/1979,6/30/1979,9/30/1979,12/31/1979,3/31/1980,6/30/1980,9/30/1980,12/31/1980,3/31/1981,6/30/1981,9/30/1981,12/31/1981,3/31/1982,6/30/1982,9/30/1982,12/31/1982,3/31/1983,6/30/1983,9/30/1983,12/31/1983,3/31/1984,6/30/1984,9/30/1984,12/31/1984,3/31/1985,6/30/1985,9/30/1985,12/31/1985,3/31/1986,6/30/1986,9/30/1986,12/31/1986,3/31/1987,6/30/1987,9/30/1987,12/31/1987,3/31/1988,6/30/1988,9/30/1988,12/31/1988,3/31/1989,6/30/1989,9/30/1989,12/31/1989,3/31/1990,6/30/1990,9/30/1990,12/31/1990,3/31/1991,6/30/1991,9/30/1991,12/31/1991,3/31/1992,6/30/1992,9/30/1992,12/31/1992,3/31/1993,6/30/1993,9/30/1993,12/31/1993,3/31/1994,6/30/1994,9/30/1994,12/31/1994,3/31/1995,6/30/1995,9/30/1995,12/31/1995,3/31/1996,6/30/1996,9/30/1996,12/31/1996,3/31/1997,6/30/1997,9/30/1997,12/31/1997,3/31/1998,6/30/1998,9/30/1998,12/31/1998,3/31/1999,6/30/1999,9/30/1999,12/31/1999,3/31/2000,6/30/2000,9/30/2000,12/31/2000,3/31/2001,6/30/2001,9/30/2001,12/31/2001,3/31/2002,6/30/2002,9/30/2002,12/31/2002,3/31/2003,6/30/2003,9/30/2003,12/31/2003,3/31/2004,6/30/2004,9/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018
APOL,Apollo Group Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,798.25","7,514.26","7,654.64","8,698.62","10,818.28","11,573.34","11,926.69","15,163.13","15,537.10","14,116.09","14,846.60","14,357.84","13,524.06","13,474.77","13,065.26","14,208.38","14,085.15","13,532.04","14,164.07","11,954.65","11,285.01","12,525.29","10,596.58","9,639.15","8,548.52","9,042.48","9,414.20","9,012.75","8,910.39","8,160.24","8,658.61","8,491.34","6,373.68","6,689.26","7,326.52","8,159.37","8,167.08","7,581.62","8,168.80","8,284.90","10,097.23","10,214.74","10,138.70","10,394.46","13,181.89","12,726.19","11,717.22","13,319.05","10,252.36","7,248.87","8,540.92","8,019.07","7,426.74","9,844.06","10,063.73","9,371.53","11,020.32","12,182.44","12,186.26","12,957.52","11,532.29","12,459.64","10,094.10","9,476.74","10,896.65","10,577.96","9,934.46","11,287.35","8,813.90","8,809.27","9,353.92","9,355.70","9,246.07","9,262.21","8,675.86","8,033.59","6,418.11","6,783.60","6,248.32","7,551.22","5,521.97","5,009.25","5,633.92","5,887.99","6,457.24","5,886.45","5,649.35","5,801.77","6,164.47","6,977.99","6,428.87","5,437.70","6,160.61","6,307.64","6,816.44","6,598.89","5,368.76","4,643.33","4,232.35","3,823.78","4,085.85","3,070.88","3,031.37","3,279.75","2,247.61","2,147.99","2,344.02","2,265.93","1,890.52","1,948.87","2,059.88","2,241.54","1,991.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AR,Asarco Inc.,625.46,572.16,907.82,"1,104.69",975.25,"1,138.91","1,462.19","1,280.68","1,283.37",968.36,720.77,617.79,491.04,520.59,586.13,726.65,898.44,"1,010.18",826.82,775.59,830.05,617.42,569.34,492.21,786.74,587.10,585.98,505.38,630.94,456.24,396.77,422.21,649.61,865.85,"1,386.97","1,212.05",957.80,"1,050.83","1,003.10","1,150.34","1,158.60","1,193.39","1,435.34","1,243.13","1,206.86","1,098.80","1,021.56","1,113.90","1,190.51","1,064.13","1,127.89",881.90,"1,131.10","1,251.38",983.65,"1,036.68","1,002.26",800.70,703.09,954.51,935.53,"1,177.66","1,382.24","1,199.91","1,112.81","1,288.56","1,338.12","1,362.27","1,493.07","1,185.40","1,133.46","1,065.46","1,207.45","1,313.97","1,305.79",890.04,"1,058.15",882.46,758.71,599.92,547.84,747.38,"1,074.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARC,Atlantic Richfield Co,"6,958.05","7,722.07","8,285.61","9,261.76","9,920.88","10,947.07","12,374.46","15,126.89","12,672.94","11,370.08","9,602.28","11,304.74","8,978.22","8,954.17","9,954.58","10,353.38","10,461.50","12,110.74","11,495.14","10,801.82","11,611.33","11,405.49","12,926.47","10,408.19","11,188.88","12,028.10","11,898.23","11,458.30","9,103.60","9,176.60","10,220.31","10,650.60","14,237.68","17,003.74","16,858.12","12,260.40","14,929.40","14,264.68","13,437.35","13,865.62","15,444.35","15,975.43","16,939.85","18,287.15","18,691.71","18,982.71","21,672.00","19,646.41","19,987.90","18,155.86","18,279.74","16,826.68","15,560.86","17,040.34","19,255.35","18,236.30","18,474.42","18,523.04","18,261.45","16,835.16","15,228.60","16,421.86","16,208.09","16,356.72","18,492.00","17,649.78","17,267.13","17,812.03","19,139.72","19,018.50","20,504.42","21,343.37","21,747.15","22,616.12","27,405.31","25,671.25","25,230.17","25,069.73","22,781.60","21,001.36","23,497.77","26,902.39","28,567.75","27,916.32","27,459.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARG,Airgas Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,957.88","3,629.76","3,797.45","3,908.29","3,469.84","5,306.30","5,263.28","5,249.22","5,214.37","5,191.83","5,460.20","5,505.29","5,685.17","5,931.15","5,136.92","5,251.26","5,268.92","5,269.24","5,592.56","5,847.69","5,422.71","5,498.07","5,188.70","4,906.87","4,826.71","5,214.69","5,841.66","5,927.44","5,991.97","6,287.05","6,794.11","6,998.00","6,675.95","6,460.62","6,103.59","6,399.88","6,340.56","6,877.38","6,917.49","7,129.93","7,438.43","7,612.96","7,527.93","7,337.38","7,534.53","6,990.44","7,569.21","7,471.58","7,794.99","8,016.97","8,011.14","8,248.60","7,613.64","7,973.10","7,877.69","7,859.20","7,898.94","8,091.36","7,953.78","8,226.73","8,246.86","8,313.19","8,637.79","8,604.18","8,414.43","8,805.45","7,970.88","7,608.05","7,697.90","7,987.87","7,612.32","7,205.60","6,668.84","7,178.73","9,959.94","9,986.98","10,133.34","10,250.01","10,258.70","10,316.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMK,Aramark Corporation,367.99,335.89,442.07,405.69,322.96,320.87,361.09,356.48,399.71,385.71,296.14,300.38,293.34,316.20,362.25,414.34,541.54,604.86,623.60,612.31,526.35,552.95,803.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AS,Armco Inc.,968.10,961.05,"1,120.65","1,325.85","1,134.82","1,211.64","1,457.82","2,101.86","2,385.82","2,060.95","1,739.84","1,772.48","1,214.79","1,063.26",943.43,"1,073.77","1,219.72","1,181.78","1,299.66","1,383.20","1,386.70","1,025.58",736.41,653.72,598.09,566.89,610.99,638.18,757.93,647.27,529.28,351.51,661.83,865.61,"1,181.22",978.31,991.84,895.06,897.09,877.59,901.45,950.33,"1,050.67",950.81,928.84,663.47,542.27,453.98,431.86,453.98,453.95,476.05,499.14,724.07,620.68,686.28,753.18,753.37,649.53,638.27,508.02,589.42,643.20,696.74,728.72,716.46,690.27,623.89,573.92,533.08,479.77,439.67,428.20,407.86,642.39,529.22,634.15,688.07,539.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASA,ASA Gold & Precious Metals Ltd,240.00,253.25,301.25,396.00,386.40,508.80,818.40,616.80,494.40,414.05,482.40,417.60,328.80,260.45,421.25,684.00,601.25,650.40,546.05,532.80,622.85,552.00,532.80,462.05,514.85,475.20,367.20,334.85,340.80,304.80,364.80,360.00,567.65,553.25,576.00,476.45,428.45,410.40,362.40,364.80,402.05,387.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASC,American Stores Co.,203.39,191.42,316.83,259.62,204.21,278.96,276.24,209.99,251.12,257.59,221.51,290.46,355.61,442.26,544.77,637.59,784.42,"1,006.03","1,152.96","1,173.25",937.64,961.27,"1,192.06","1,265.20","1,679.88","2,095.48","1,785.41","2,034.06","1,879.74","2,204.02","1,722.49","1,690.35","2,035.62","2,269.94","2,282.33","1,522.27","1,875.90","1,563.47","1,700.26","1,749.42","1,748.03","1,867.08","2,153.63","1,947.61","2,182.06","2,300.20","1,825.52","1,895.45","2,921.84","5,708.42","2,467.45","2,346.70","2,254.01","2,399.14","2,859.54","3,103.19","2,998.31","3,300.82","3,018.73","3,063.84","7,314.09","3,498.09","3,606.96","3,843.06","3,805.16","4,150.10","4,153.87","3,917.48","4,813.88","5,935.24","5,831.28","5,965.01","6,058.59","13,481.83","6,663.54","5,625.36","7,127.04","6,631.28","8,836.86","10,156.10","9,072.86",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASH,Ashland Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,347.81","2,325.04","2,150.29","2,030.88","1,777.44","1,572.08","1,780.88","1,818.76","1,819.12","1,789.27","1,939.72","1,596.42","1,491.51","1,581.67","1,611.72","1,529.13","2,033.55","2,052.03","2,469.74","2,043.50","2,158.18","2,104.50","2,209.06","2,213.19","2,136.32","2,248.32","2,456.32","2,575.95","2,544.00","2,852.20","2,978.50","3,432.12","4,078.50","4,026.75","4,303.88","3,922.07","3,536.74","3,631.26","3,044.46","2,936.31","2,427.31","2,348.33","2,361.78","2,474.36","2,377.67","2,499.74","2,674.56","2,798.46","2,680.19","3,181.41","3,154.66","2,810.13","1,847.52","1,946.94","2,025.07","2,093.70","2,242.08","3,029.65","3,231.29","3,735.36","3,985.44","4,199.92","4,415.74","4,697.03","4,853.86","4,837.31","4,977.02","5,245.36","4,484.87","4,510.62","4,098.81","3,970.44","4,136.65","4,169.49","4,747.03","4,651.47","5,055.14","4,681.05","4,441.50","4,739.97","4,726.47","4,489.44","4,534.95","4,202.19","4,343.13","4,392.03","4,415.52","4,102.72","4,108.99","3,755.09","3,786.59","4,014.46","3,833.04","3,755.65","3,782.03","3,688.44","3,099.17","2,982.83","2,863.34","2,778.43","2,975.31","3,335.12","3,377.61","3,033.37","2,631.72","2,578.79","1,842.27","1,423.60",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASN,Archstone-Smith Trust,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,559.04","6,769.59","6,676.82","6,814.73","7,186.34","7,321.44","7,679.36","8,470.42","8,047.91","7,972.37","8,112.34","8,863.30","8,880.26","9,933.85","10,068.42","10,403.03","10,478.31","10,334.23","10,872.85","11,273.07","11,393.60","11,663.55","13,171.48","13,098.43","12,711.90","13,803.80","12,405.28","11,962.23","11,574.41","13,743.92","13,147.25","12,787.04","13,150.03","13,449.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASND,Ascend Communications Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,557.60","9,000.99","14,263.28","18,155.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASO,AmSouth Bancorp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,385.88","4,087.31","4,136.69","7,551.93","5,794.57","6,187.59","4,910.79","5,723.72","6,250.61","6,847.96","6,655.07","6,887.56","8,069.58","8,093.37","7,438.17","6,823.93","7,058.55","7,667.98","7,441.98","8,601.19","8,297.01","8,971.78","8,631.11","9,197.17","8,856.27","8,870.47","9,163.80","9,294.46","9,410.05","9,177.09","9,851.25","9,223.53","8,852.06","8,794.22","9,242.63","9,110.54","9,597.18","9,645.84","9,347.59","10,030.31","9,274.73","9,174.82","9,941.41","9,811.11","9,944.66","10,381.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ASR,AMSTAR Corp,158.40,166.37,209.93,175.47,140.93,210.35,247.76,211.15,230.77,233.64,179.56,233.83,225.26,204.01,197.79,228.81,233.46,289.53,419.98,420.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AST,American Standard,600.72,705.91,759.58,752.87,677.63,794.76,952.37,890.49,983.83,"1,079.49",794.37,807.98,706.45,646.71,680.80,819.57,903.47,898.95,902.88,865.15,"1,081.83",970.02,"1,243.42","1,187.74","1,192.92","1,172.82","1,173.75","1,522.95","1,691.73","1,507.45","1,306.97","1,423.14","1,468.38","1,326.37","1,568.91","1,130.15","2,392.54",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AT,Alltel Wireless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5,663.87","5,427.63","4,793.95","5,648.04","5,583.41","5,849.91","5,829.19","5,286.13","5,874.34","6,062.68","6,248.93","6,394.23","7,541.61","8,052.50","8,570.42","12,921.07","16,413.60","17,541.13","20,116.24","19,829.49","25,958.87","19,936.15","19,528.44","16,454.46","19,522.18","16,406.71","19,178.36","18,142.12","19,161.73","17,257.16","14,617.00","12,481.03","15,862.58","13,924.16","15,009.54","14,449.55","14,536.17","15,536.79","15,599.62","16,925.95","17,848.82","16,718.84","17,301.57","16,594.10","17,232.45","17,604.45","18,848.29","20,125.43","22,116.48","23,229.62","22,070.10","25,592.21","24,163.83","22,988.19","24,181.02","25,121.64","24,974.21","24,066.27","24,836.70","21,467.03","21,041.23","21,541.94","20,691.90","21,199.88","22,597.26","22,899.91","21,844.83","22,334.76","21,857.50","23,555.87","23,227.27","22,678.49","23,473.32","23,961.63","24,510.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATI,Allegheny Technologies Inc.,"1,655.95","1,829.35","1,968.96","1,804.04","1,715.39","1,643.03","2,600.60","2,976.05","3,098.70","3,289.79","2,763.01","2,861.13","2,416.99","2,055.47","1,854.06","2,672.73","3,026.40","3,320.47","3,292.56","3,407.05","3,396.86","2,817.54","3,335.66","2,880.41","2,915.54","3,013.66","2,704.78","3,868.42","3,992.77","3,940.08","3,724.98","3,530.26","3,787.86","3,985.07","4,317.16","3,547.07","3,753.80","3,952.68","3,760.30","3,717.88","3,877.72","4,027.34","3,967.71","3,804.24","3,878.91","1,316.06",886.61,817.34,"1,226.29","1,052.85","1,129.32","1,087.76","1,579.27","1,046.20","1,032.34","1,129.32","1,184.75","1,170.90","1,524.46","1,441.41",956.37,887.07,880.53,"1,116.45","1,457.43","1,364.26","1,513.01","1,429.67","1,566.07","2,031.99","3,941.40","4,010.95","4,953.21","4,739.20","5,009.33","4,511.66","5,465.44","4,498.78","3,509.10","4,009.98","3,668.62","4,361.00","3,215.98","2,099.42","1,706.32","1,497.67","1,474.08","1,276.26","1,395.12","1,450.85","1,069.68","1,344.37","1,332.59","1,273.12",558.00,502.36,233.87,534.34,531.81,"1,066.85",979.51,"1,467.07","1,738.91","2,069.53","2,292.05","2,350.30","2,320.56","2,155.98","2,052.02","2,129.23","2,805.26","2,670.88","2,995.80","2,776.29","3,223.80","3,526.82","5,091.67","4,960.08","6,109.13","6,934.00","6,379.99","6,942.49","6,433.72","5,769.07","6,255.94","7,928.11","9,029.91","9,133.65","10,423.93","10,435.00","10,895.08","11,188.12","11,807.75","10,713.70","10,723.85","10,159.45","11,238.87","10,441.77","9,995.92","8,835.26","7,141.46","7,808.41","7,214.42","6,958.71","7,582.80","5,993.45","4,781.21","4,914.11","2,963.51","2,582.34","2,209.92","2,458.36","2,149.36","1,916.94","2,149.38","3,207.90","3,470.82","3,423.77","2,654.33","2,978.48","3,431.57","3,027.37","3,337.53","4,390.86","4,007.39","4,287.37","5,301.76","5,272.14","5,388.28","4,354.57","4,694.35","4,013.93","4,578.76","5,195.23","5,097.21","5,440.31","6,427.21","6,613.55","6,699.81","7,123.54","7,110.44","6,735.82","6,185.60","5,329.76","3,933.52","4,936.96","5,341.40","5,084.01","4,827.68","4,680.93","4,408.15","4,597.67","3,440.34","3,415.71","3,216.48","3,176.64","3,418.85","2,824.03","2,809.53","3,258.11","3,396.55","3,269.92","3,406.92","2,913.84","2,976.32","2,840.30","2,977.56","2,883.48","3,294.79","3,573.31","3,587.16","3,847.40","3,394.95","3,430.56","4,090.54","4,474.32","4,459.09","4,896.64","4,087.77","4,584.76","4,033.55","3,570.89","3,662.20","3,779.60","3,101.30","3,656.45","3,277.21","3,711.71","3,549.49","3,298.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATI (AirT),Airtouch Communications Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,658.52","14,128.96","14,384.16","13,468.72","14,101.69","15,168.22","14,024.75","15,533.06","14,104.38","13,847.60","12,683.08","11,566.70","13,843.50","17,879.48","21,008.58","25,086.64","33,452.28","32,710.36","41,440.17","55,278.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATVI,Activision Blizzard Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"20,871.84","22,519.43","25,340.74","27,536.39","28,304.13","25,459.83","23,156.60","24,872.33","25,441.51","28,982.83","29,255.98","29,647.24","30,674.49","32,846.99","32,009.13","27,209.03","26,837.42","29,884.59","33,541.20","37,572.10","39,373.09","44,143.08","43,454.97","46,632.76","49,485.98","48,773.24","49,514.17","47,177.96","47,965.22","56,153.85","55,396.34","51,328.16","50,483.59","53,953.15","58,168.51","55,958.23","54,952.17","63,404.59"
AV,Avaya Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,869.20","3,674.67","3,888.50","2,825.55","3,491.28","2,127.11","1,787.75",517.57,892.15,747.05,"2,463.35","4,541.87","5,443.92","6,965.43","7,005.96","6,309.80","7,874.13","6,569.40","6,720.20","5,606.56","4,166.52","4,364.94","3,969.00","4,927.85","4,860.64","4,908.29","5,489.66","5,680.27","5,020.51","4,964.05","5,210.61","5,294.95","5,622.96","5,454.13","5,274.02","4,276.48","4,775.32","5,227.71","5,853.76","5,840.05","6,348.12","5,825.92","5,562.44","5,353.91","5,857.11","7,197.78","7,594.05","7,538.90","7,692.45","7,751.87",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
